RPM,Coolant Temperature (°C),Vehicle Speed (km/h),Intake Air Mass (g/s),High RPM,High Coolant Temperature,Low Speed,High Intake Air Mass,Low Intake Air Mass,Thermostat Issue,Airflow Restriction
2835.0,80.74300214356032,4.0,8.262120119041839,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1209.0,99.72957377692282,87.0,2.7709118521401974,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3211.0,117.07630765654788,45.0,4.948008716996547,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1457.0,77.37671728407794,113.0,1.846215452394809,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1019.0,66.86606356627136,21.0,7.904602928893069,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4006.0,81.26783348323553,45.0,8.088855103170843,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5475.0,80.3553052794949,52.0,4.896434321862117,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2144.0,87.53494027387207,48.0,1.2660688363922123,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1027.0,71.79228950516794,6.0,8.3496690623024,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4779.0,82.88613841386206,90.0,7.2895394523839645,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4512.0,73.20208368074579,106.0,7.872821069948141,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2852.0,79.4456134595394,47.0,16.374120439777016,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2940.0,100.62011008666131,26.0,7.84645338925511,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1161.0,67.26071259789092,27.0,6.746959037324396,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4633.0,81.03109892561154,96.0,7.775044675177366,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1577.0,83.73438458662254,2.0,5.398923595711773,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1340.0,71.02368043241486,4.0,7.666383335045011,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1667.0,64.97327489921224,73.0,4.272338922177347,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2046.0,115.21628901233372,79.0,2.9907133703494084,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6336.0,71.91507155352654,82.0,7.899580527595861,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2199.0,74.73224802168437,36.0,1.4471838977597942,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4171.0,79.73743748395832,36.0,2.565083451653213,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1119.0,89.87085464274882,47.0,0.9112574033561144,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1792.0,75.54540746720798,7.0,7.234279053445672,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4765.0,89.4207565558426,37.0,3.05186468034597,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6614.0,88.46955569635124,101.0,3.999059538050324,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4131.0,83.20382287795705,51.0,5.185995715605436,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3347.0,100.52346332463102,42.0,5.736897869366128,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1087.0,78.08348219718756,116.0,0.8994353944732325,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1864.0,72.44925016164083,61.0,1.287953480378176,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2928.0,83.05697269075955,94.0,1.2749118962751522,0.0,0.0,0.0,0.0,1.0,0.0,0.0
955.0,86.06367982876851,0.0,7.02164691480189,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1269.0,106.97997382244252,38.0,5.063255041907729,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2084.0,103.86612798660042,97.0,4.98436927548334,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2723.0,83.77738861804163,101.0,1.5484490489380274,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2037.0,82.27536999990711,67.0,19.30526037262192,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2828.0,61.90070884886174,29.0,4.144683112889736,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2707.0,67.60969755176117,73.0,6.783688873517844,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1814.0,101.00655527343932,98.0,4.80854623813095,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2821.0,75.231537867008,7.0,4.84448718833589,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1297.0,76.10595789564297,68.0,1.727583601967456,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2392.0,102.60508569636636,34.0,4.075604107993799,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2675.0,99.58111895025968,84.0,3.952745298815229,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1695.0,70.37100197270536,6.0,8.712139111736583,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1698.0,103.1361767361475,49.0,4.463414602333928,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5718.0,86.9362732463226,90.0,6.609682065760047,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2019.0,68.46272209467362,26.0,5.7729150040164265,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1582.0,79.56976351426626,115.0,16.29969123421213,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1814.0,74.54289335197096,48.0,14.44340035329743,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1879.0,85.36746972964453,86.0,17.71258061595831,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1616.0,107.20726003744215,35.0,6.4685456762317095,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4110.0,78.73037070513234,79.0,8.902977697324193,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1271.0,67.65878574260672,62.0,4.163582569653828,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2239.0,101.67931974622464,95.0,4.398763144536899,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1270.0,88.33422982509767,27.0,10.136060100961592,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3290.0,84.62504954977226,51.0,12.688094110570196,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6743.0,89.92357488056487,102.0,6.780136068591867,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1590.0,61.4123597542569,98.0,3.918758489942639,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2274.0,64.23915740181586,111.0,6.386504791709212,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5573.0,71.49584862891001,62.0,6.561134560357633,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2021.0,109.82356066579692,37.0,3.329726467699317,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5121.0,75.66941737865507,66.0,6.688526153417742,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2865.0,86.42324421914938,119.0,0.946335718734084,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1297.0,78.11142032291892,35.0,14.510678999898367,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6065.0,81.91667069067937,110.0,4.9663409019828135,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1516.0,81.78396918321498,3.0,3.688068164918403,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1994.0,76.12701661610932,112.0,1.143388517478726,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6503.0,73.34224173443715,33.0,5.70199239749522,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2954.0,71.40729500222858,8.0,6.611328049155141,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1047.0,82.33388605758766,81.0,10.082216857904935,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2229.0,88.44366452686302,79.0,1.335426334731122,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6917.0,70.88388406906587,102.0,8.13562249685284,1.0,0.0,0.0,0.0,0.0,0.0,0.0
6213.0,89.39157082354522,93.0,7.637893949717539,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2247.0,67.87512466482805,100.0,7.065044408100136,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3417.0,75.01872966297812,9.0,8.25197754264522,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2362.0,81.52594560755934,78.0,1.463220477597412,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3263.0,77.89833628106972,2.0,3.9954361500104056,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1077.0,78.93212001101297,85.0,1.9931870153796023,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4695.0,87.86822430967213,65.0,8.412688344904549,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2998.0,79.30724279551733,7.0,6.899517038191262,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2144.0,79.65062644161895,46.0,1.9410743289395265,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2912.0,95.97807665591492,111.0,8.402931296607175,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1050.0,85.44894161197313,6.0,5.841155433307627,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2376.0,110.46016305413896,99.0,7.542440653074954,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1348.0,82.7028354202571,112.0,0.8377170150391284,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1915.0,71.42467841763165,102.0,16.97444066926709,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3233.0,110.75025839201513,30.0,3.4426780100230925,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2925.0,62.836073635404766,53.0,7.412414235356159,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1559.0,104.5441779976194,55.0,6.16734878095065,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1518.0,62.73603840899392,75.0,6.11008654949933,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6048.0,79.1319452323353,101.0,6.735748421050929,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3466.0,85.45537941561288,3.0,5.897580631559142,0.0,0.0,1.0,0.0,0.0,0.0,0.0
988.0,75.59101341022725,96.0,1.446003310392744,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5915.0,88.52580284286529,105.0,2.8908249213301493,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1965.0,74.91205570581505,49.0,10.904325830025408,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1307.0,88.88741431557857,55.0,19.972003062305724,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1268.0,65.9225600215146,31.0,4.118943776469663,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1601.0,73.05219286298534,38.0,1.6807342498952107,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2170.0,89.44299669138482,85.0,19.31545460476412,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1246.0,82.42831166452788,90.0,1.1746847467787471,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1077.0,115.18943116174955,34.0,5.309907333393209,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1640.0,83.79683257574695,117.0,13.11377268764114,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2164.0,79.22639738381945,4.0,6.3847802754523615,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2078.0,79.42503655608752,7.0,6.258332599938569,0.0,0.0,1.0,0.0,0.0,0.0,0.0
936.0,78.43541820705141,67.0,1.467176839894783,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1757.0,64.70018706840244,106.0,5.49313735729719,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1220.0,68.6194296044783,46.0,4.636530133552929,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2357.0,77.7278435451814,24.0,1.8928933125708445,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3157.0,110.32426744839236,90.0,6.853109265017261,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1278.0,62.52051838011363,34.0,3.8770294996362553,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1696.0,65.23510585773768,30.0,3.896283248006692,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3219.0,80.74966456779707,98.0,19.635756417830898,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1335.0,79.52670153022078,84.0,15.300421107268008,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1754.0,77.57785216216936,4.0,4.253849716718786,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3420.0,70.96160023287854,73.0,1.3784744473643609,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1715.0,74.50801419308239,29.0,1.287935295795367,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2407.0,88.81094219046528,95.0,16.868819192553882,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1196.0,95.67053333778368,99.0,5.087829060073873,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2379.0,109.40285138329304,88.0,5.090281938571078,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1664.0,62.28999073487809,64.0,4.564753914289913,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4078.0,82.03600915090074,86.0,5.981610825620454,1.0,0.0,0.0,0.0,0.0,0.0,0.0
852.0,78.70655470447002,60.0,15.995754926407184,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6934.0,80.13890750344814,45.0,8.147789390193509,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1399.0,119.0372159701506,74.0,7.06693537679526,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2508.0,86.63526916673479,26.0,16.321840498451213,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1545.0,80.47630163785878,74.0,1.942443607015924,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1447.0,118.59437696257632,32.0,3.636667915375519,0.0,1.0,0.0,0.0,0.0,0.0,0.0
828.0,98.46992568231636,107.0,3.597592741309517,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3143.0,72.56905101651515,35.0,1.7290389229342429,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1330.0,65.02848651647847,37.0,4.925113067625915,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1875.0,99.11277501280291,45.0,2.6481705633170782,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3153.0,68.28673316757627,22.0,2.787247393715106,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4768.0,85.52176682094775,102.0,3.792399894598339,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3478.0,118.14833171920176,89.0,4.7558937113134965,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2068.0,71.40906857905162,74.0,15.215395441600634,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2088.0,89.72482780601425,38.0,11.226451613111749,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2746.0,79.23067665877014,78.0,1.4644506624593268,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1222.0,67.50679165439583,95.0,3.363032654134921,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1625.0,86.23747899647489,109.0,1.5492398478139058,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3206.0,87.51147428567606,2.0,3.94923759590524,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1203.0,77.28408558083301,57.0,14.9810078025915,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2962.0,78.01027329655795,30.0,10.413035311344782,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1490.0,111.16723925361302,73.0,8.287768193027013,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3117.0,62.07755375595793,59.0,2.6258211082722065,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2070.0,115.63432782684184,98.0,5.392312101222794,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2487.0,86.09454204464862,4.0,4.1793072113386,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1691.0,62.613441486576185,103.0,6.935450648846467,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1219.0,83.77524397432443,27.0,1.861196229676103,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1467.0,71.38737035830201,22.0,0.7388867089126535,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2649.0,87.05121794966783,2.0,7.070294600964569,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1613.0,80.79975603535823,40.0,1.2433911719783004,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2481.0,82.36243098063541,59.0,13.17812452963072,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1257.0,67.39744679528901,71.0,6.323414383867122,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1084.0,72.4290425654738,27.0,1.6743337978745694,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2972.0,77.79195482746124,45.0,1.2978355310081309,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2297.0,62.51259678964432,63.0,5.232596107348435,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2737.0,77.29683371665024,35.0,14.45324210229722,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2728.0,80.70138835742323,62.0,1.9033374963781813,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1789.0,73.78677252944641,98.0,0.8776262743366203,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2565.0,64.6848071737733,79.0,6.27196701004754,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2370.0,70.27812945864784,29.0,1.802437919673864,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1862.0,107.62216354574656,50.0,8.295958084974291,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2462.0,73.25121977082318,63.0,1.810696115067126,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013.0,110.84310299297243,81.0,6.192681368948888,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1560.0,87.91864710411927,118.0,1.1407965104271711,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2373.0,95.4138791986097,94.0,4.471846114696144,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2797.0,83.72470914729196,87.0,1.072052655758613,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2545.0,77.81379643697876,2.0,8.590723929401863,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1708.0,61.57061521787314,59.0,4.540194705228416,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1080.0,89.65965996482709,2.0,4.476684927763339,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4724.0,71.09274194248671,39.0,7.162685130031076,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1349.0,83.2489121087846,22.0,1.0810888289419376,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2010.0,76.68759184175568,27.0,1.101929081337462,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3492.0,85.37927050810818,53.0,1.2819634806719864,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1126.0,87.03600884050718,83.0,17.42795930149662,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3403.0,76.1802361087921,59.0,1.8550463185577328,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2080.0,70.77393133657789,21.0,0.7883786016302547,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4601.0,74.46859422787848,91.0,8.28977001727581,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1511.0,71.5971636176883,44.0,1.3392149541645415,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3050.0,114.4659054699746,39.0,3.0588319818039063,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3065.0,86.49665451569248,43.0,1.2578821671210816,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1832.0,115.13305237398993,49.0,2.564387028761683,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3439.0,77.56179014743223,107.0,12.933260684968712,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3341.0,88.24410144198838,0.0,6.923132900993069,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1595.0,75.9946020246778,1.0,3.562046082338246,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1273.0,72.15169713534597,63.0,1.7891509023890155,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2220.0,63.83659240435514,31.0,3.415968895420023,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4682.0,81.21647789196878,117.0,3.730130735812293,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2441.0,88.95246566881967,72.0,1.0350028478544573,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1002.0,102.00605450652913,114.0,4.421538412782761,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3007.0,78.04594385475022,81.0,1.98845037113421,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1979.0,75.16576347474341,52.0,1.1778937328726722,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2635.0,87.63024068467251,105.0,0.6752296910886426,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2011.0,106.51129834877624,35.0,4.900330137893138,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2946.0,74.99482787422824,56.0,1.6258379698736185,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6852.0,75.54847137832427,29.0,8.16723417423588,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2068.0,69.68875260720584,93.0,3.3845930912238096,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1638.0,65.69194962372468,70.0,3.902972364941445,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3154.0,83.75319735748715,85.0,1.3565433451778304,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1866.0,88.27087733763486,77.0,0.7988630966115837,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2925.0,61.21467533435947,66.0,3.443428451726199,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2342.0,97.13641204999348,58.0,4.609064056914871,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1608.0,60.79650276607533,76.0,4.933627170563584,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2922.0,78.00870169441093,110.0,16.395247478517344,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2126.0,72.89384317925868,70.0,0.8790946913239923,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1291.0,71.80889282573247,78.0,1.5213259690522625,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2698.0,75.09144164655221,65.0,1.713316880362021,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2939.0,95.42597440619046,68.0,7.455536023592526,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2430.0,68.56162338985934,34.0,8.371765013823836,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1159.0,77.92741172591649,73.0,15.260112825432,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1844.0,88.36447980242548,2.0,6.039425348491058,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1012.0,98.39219987309458,52.0,4.6965230987547,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1164.0,83.56723475843567,0.0,2.6827456468595736,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2347.0,63.36750699898474,98.0,2.7395725613787403,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3396.0,70.3173170261136,57.0,1.257990193849812,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2820.0,69.82393416308194,44.0,3.77470071694587,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2267.0,84.9946926116416,37.0,1.3871197855592785,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2130.0,79.54932399426794,23.0,14.043129423247027,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3002.5,78.08880173858836,41.0,2.524127839836428,0.0,0.0,1.0,0.0,0.0,0.0,1.0
2262.0,93.08199648123536,23.5,4.859232582140824,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1645.0,83.13120311216332,43.5,11.90636978847449,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2477.0,88.99247274654682,63.5,2.217300142315178,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2233.0,95.19715898368992,44.5,3.3240776363611215,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3305.0,82.85754328711586,67.0,3.2582159508241038,1.0,0.0,0.0,0.0,1.0,0.0,0.0
1716.0,79.67112002147746,62.0,10.174025870543407,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2058.5,96.76363992242324,74.0,2.3461758692598425,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2504.5,86.97909224651073,83.5,1.1062022775631482,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1812.5,71.825201783348,27.5,3.0059185445202536,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2201.0,89.64633876906102,30.5,2.5887665946656306,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1814.0,94.31095271159816,64.0,8.918390173347587,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2090.0,83.06529426657025,56.0,10.208691843050792,0.0,0.0,0.0,1.0,1.0,0.0,0.0
3732.0,81.0174793974854,82.0,2.3199349963678113,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1626.0,86.64603128222495,19.0,6.954598629985661,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2227.0,79.85223639275017,54.0,1.2831491186383843,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1306.5,85.72219636803996,45.0,3.1886286743249554,0.0,1.0,0.0,0.0,0.0,0.0,1.0
2187.5,78.51264003082352,36.5,4.200060681083126,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2891.0,73.91710372981996,37.0,7.093868014145325,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3781.0,82.31094152373737,69.0,3.8617645006360997,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1370.5,88.07341748782123,86.5,3.5151363335448984,0.0,1.0,0.0,0.0,0.0,0.0,1.0
3587.0,96.76690413765883,52.0,6.383083654819689,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1831.5,93.52625205324938,55.0,9.630255358228382,0.0,1.0,0.0,1.0,0.0,0.0,0.0
1528.0,92.07208582744857,73.5,2.775396852013281,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1218.0,74.22494444947904,69.0,4.1309780217713925,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2683.0,81.36417734878583,90.5,3.266394552502417,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4467.5,98.98947573942078,88.5,5.245806308781752,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1332.0,72.6611122905552,25.0,5.554393214679276,0.0,0.0,1.0,0.0,0.0,1.0,0.0
4411.5,79.00480679908759,43.0,6.03944386946723,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2081.0,84.16548427511543,38.0,10.78503818220654,0.0,0.0,0.0,1.0,1.0,0.0,0.0
2406.0,66.27996591930068,89.5,6.6685057090738376,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2106.5,86.56571765824239,60.5,1.8729692899519288,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2387.0,101.80012010083074,80.5,8.349444690790733,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3595.0,100.32237220021297,49.5,5.584488381255733,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2205.0,65.61814695866943,71.0,3.8467296034442544,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3606.0,86.60929698221773,21.5,4.132343342298125,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1797.5,81.63136902447594,4.0,7.215939681354745,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3820.5,78.6534288639602,80.5,2.9578574207369726,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2297.5,74.66606775373513,41.0,4.075756412133617,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2216.0,76.8977075184805,69.0,11.905201293859381,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2204.5,82.39777993325453,29.5,9.46512269924837,0.0,0.0,1.0,1.0,0.0,0.0,0.0
1408.5,80.26303827149907,81.5,3.8522695113518908,0.0,1.0,0.0,0.0,0.0,1.0,0.0
